title,body,answer,path
암에 걸려서 의욕도 없고 기분이 우울해요,"암에 걸려서 아무 의욕도 없고, 기분이 우울하고, 차라리 죽고 싶은 데 내과 선생님이 신경정신과 진료를 권유합니다. 정말 가봐야 하나요?","
						암으로 인한 우울증도 생길 수 있습니다. 그러므로 신경정신과 치료를 받는 것이 도움이 될 수 있습니다. 참고로, 사람이 자신의 병이나 죽음에 대하여서 받아들이는 것에는 크게 5가지 단계로 볼 수 있습니다. 첫 단계는 너무 충격적이어서 병이 아니라고 부정하고 다른 곳에서 다시 진단을 받으려고 하는 등의 일을 하게 되고 검사를 다시 하려고 할 것입니다. 두 번째로는 분노의 시기로 왜 하필 내가 이런 병에 걸려야 하는 것인지 대하여서 화를 내고 주변에 모든 것에 대해서도 화를 낼 수 있습니다. 세 번째로는 협상하려는 단계로 신이나 의사에게 자신의 재산이나 소중한 것을 줄 것이니 재발 고쳐달라는 식의 모습을 보입니다. 네 번째 단계에서 우울증이 나타나며, 절망에 빠지고 자살도 생각하는 등의 모습을 보입니다. 이런 것이 심하여서 자신의 일을 전혀 하지 못 하고, 불면증이나 무기력, 우울감, 절망감, 그리고 심각한 자살사고까지 동반할 정도가 되어 주요 우울증 증상으로 맞는다면 우울증의 치료가 필요하게 됩니다. 참고로 다섯 번째 단계는 받아들이는 단계로 죽음을 받아들여서 생을 잘 정리하거나, 병을 잘 받아들여서 차분하게 치료를 해나가는 단계입니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000314927
알코올중독과 우울증의 관계,알코올중독과 우울증은 어떤 인과 관계가 있습니까??,"
						우울증을 일으키는 원인 중에는 물질남용이나 의존에 의해서 일어나는 경우도 많으며, 비신경정신과적인 질환의 치료에 사용되는 약물이나, 신경독성 약물에 노출이 되면서 이차적으로 우울증이 발생하는 경우도 있습니다. 또한 술이나 다른 약물에 의존을 하는 경우도 지속적인 우울증을 가지고 있어서 이것을 해소하기 위해서 자신이 약물에 빠져드는 경우도 많으므로 두 가지 경우 모두 전문의와 상담 후 치료를 하여야 합니다
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000315479
청소년 비행.. 우울증과 관련있나요?,아이가 어렸을 때 맞벌이하느라 제대로 돌봐주지 못했습니다. 늘 의기소침해 있고 짜증을 잘 냈었는데 사춘기에 들어서면서 나쁜 친구들과 어울리고 말썽을 부립니다. 책을 보니 우울증일 때도 그런 수가 있다던데요?우리 아이가 우울증인 걸까요?,"
						청소년의 비행은 반사회적 인격장애의 전조증상인 경우도 있고 우울증 때문일 수도 많습니다. 부모와의 의사소통이 안되어 답답한 심정을 가진 아이들이 서로 비슷한 심리적 배척감을 가진 아이들끼리 통하는 면이 있어 어울리다 보면 비행으로 빠지기도 합니다. 겉으로 보면 우울한 것 같지 않지만 자세히 이야기해보면 우울 증세를 발견할 수 있습니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000315493
고혈압약을 먹은 후로 울적해하는 경우가 많습니다.,아버님이 고혈압이 있으셔서 아는 사람이 소개해준 고혈압 약을 드신 후로 울적해하고 비관하는 경우가 많아지셨습니다. 약물 때문에도 우울증이 생깁니까?,"
						우울증을 유발하는 약물이 꽤 있습니다. 그 중 가장 대표적인 것이 레저핀이라는 고혈압 약입니다. 아무 약이나 자가처방 하지 마시고 특히 고혈압약, 호르몬제의 복용은 의사와 상의하십시오. 그렇지만 약물 이외의 다른 원인으로도 우울증이 생길 수 있으니 정밀진단이 필요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000221718
신체적인 원인에 의한 우울증,신체적인 원인에 의한 우울증에는 어떠한 질병이 있습니까?,"
						갑상선기능항진증, 갑상선기능저하증, 심근경색증, 췌장암 등 여러 종류의 신체질환에 의해서 우울증이 발병할 수 있습니다. 중요한 것은 종류가 아니라 진단과정의 필요성의 이해입니다. 이를 알아내기 위해서는 면밀한 검사 과정을 거쳐야 합니다. 간기능검사, 심장기능검사, 갑상선기능검사, 뇌자기공명촬영, 종합심리검사 등 많은 검사들을 함으로써 이들을 감별해내고 구분할 수 있습니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000221996
우울증 진단을 받았는데 납득할 수 없어요,신경정신과에서 우울증 진단을 받았습니다. 그런데 현재 처해있는 상황이 너무 힘이 든 상태여서 당연히 우울하다는 느낌이 생길 것 같습니다. 이런 상태가 우울증이라는 건가요?,"
						많은 임상가들은 환경으로부터의 스트레스가 우울증과 관계가 있다고 믿고 있습니다. 많은 임상증례를 보면 우울증의 발생에 있어 일생 중 어떤 사건이 원인 또는 유발인자임이 인정되고 있습니다. 즉, 현재 처해있는 어려운 상황에 의해서 병적인 우울증이 유발될 수 있습니다. 물론 그런 환경에 처해있다고 모두가 우울증에 걸리진 않습니다. 우울증에 걸릴 수 있는 사람은 그만큼 취약성이 크다고 볼 수 있습니다. 또한 현재 처해있는 어려운 상황에 의해서 병적인 우울증이 아닌 힘들다는 느낌, 감정 또는 생각을 할 수 있습니다. 그렇다면 힘들다는 느낌과 병적인 우울증의 차이는 무엇일까요? 이것의 차이는 힘들다는 느낌과 동반된 다른 증상(식욕감소, 수면장애, 의욕감소)과 이런 증상들이 일상생활에 미치는 영향의 정도에 따라서 구분이 됩니다. 병적인 우울증은 앞에서 얘기한 증상들이 심각하여 일상생활에 지장을 초래하는 경우를 말합니다. 이런 병적인 우울증 상태는 신경정신과 전문의를 통한 치료를 통해서 좋아질 수 있으며 우울증이 개선되면서 현재 처해 있는 어려운 상황을 극복할 수 있는 정신적 에너지를 회복할 수 있을 것입니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000221990
우울증 치료중인데 우울증 말고 다른 병아닌지 의심되는데요,"식욕도 없고 잠이 잘 오지 않고 하던 일도 하기가 어려워하고 있었는데, 친구의 권유로 신경정신과 진료를 받았어요. 진료한 신경정신과 의사는 우울증이라고 했어요. 그런데 요즘 자꾸 예전에 내가 잘못했던 일들이 생각나고 내가 죄인인 것 같아서 사람들 만나기도 겁나서 외출도 하지 않고 있어요. 우울증이 아니라 다른 병이 아닐까요?","
						우울증이 생기면 정신 에너지가 감소하기 때문에 예전에 가지고 있던 능력이나 기능이 마치 상실된 것 같은 느낌을 받습니다. 따라서 생산적인 일이나 새로운 일들은 하기가 어려워질 수 있습니다. 이런 상태에서 우울한 느낌을 갖고 생각을 하다보면 우울한 느낌과 관련 있는 과거의 기억들이 예전보다 더 많이 기억이 납니다. 이런 기억들은 대부분이 실수한 내용이나 작은 것이라도 남에게 피해를 준 일이나 아니면 사소하게 남에게 피해를 받은 일과 섭섭했던 일 등으로 구성됩니다. 이런 기억들이 반복되면서 우울한 느낌과 함께 과도한 죄책감이나 피해의식 등이 동반될 수 있습니다. 즉, 우울증에서는 자신이 가치가 없다는 생각, 능력을 상실하였다는 생각, 과도한 죄책감, 피해 의식, 심하면 죽어야 마땅하다는 생각이나 차라리 죽는 것이 더 낫다는 생각이 동반될 수 있으며, 이들도 우울 증상의 일부입니다. 신경정신과 진료나 치료를 받으실 때 이런 생각들 도 신경정신과 의사에게 말씀하여 우울증 회복을 위한 적극적인 도움을 받으십시오.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000222001
빈둥지 증후군이란 ?,빈둥지 증후군이란 어떤 경우인가요 ?,"
						갱년기, 즉 중년기의 여성에게 많습니다. 중년기 여성의 경우, 생활도 나아지고 안정되는 시기에 부모들은 노인이 되었고, 자녀들은 성장하여 성인기로 접어듭니다. 남편은 직장 경력이 절정에 달하지만 부인은 자아정체감에 부딪치게 됩니다. 노인은 돌아가시거나 치매, 남편은 직장일에 밤새도록 매달리거나 해외 혹은 지방 출장이 잦아지고, 자녀들도 군대 기숙사 해외로 떠납니다. 텅 빈집에 홀로 남아, 마치 비어버린 새둥우리에 홀로 남은 어미새처럼, 허전한 마음으로 인생무상과 허무를 맛보게됨을 빈둥지 증후군이라 합니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000222010
우울증약 평생 먹으면,병원에서 우울증 진단을 받고 계속 약을 먹었으나 수차례 심하게 재발된 적이 있습니다. 의사는 약을 평생 먹어야 한다고 하는데 오랫동안 약을 먹으면 몸에 해롭지는 않나요?,"
						여러번 재발하였거나, 심한 정신병적 증상이 동반된 우울증에 걸렸을 경우 장기간 약을 복용해야 하는 경우가 있습니다. 정확한 진단과 함께 적절한 처방을 받아 약을 복용했을 경우 예상되는 부작용을 최소화할 수 있으며, 장기적인 관점에서도 별다른 문제점이 일어나지 않으니 신경정신과 의사와의 규칙적인 면담을 통해 약을 복용하는 것이 중요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000222259
우울증 치료 중인데 우울증보다 더 큰 병인것 같아요,"몸에 힘이 없고 밥맛이 없어서 식사량이 많이 줄고 몸무게가 빠져서 주변의 권유에 의해 병원에 갔었는데, 신경정신과 진료를 받게 되었고 우울증이라고 들었으며, 현재 항우울제를 복용을 권유받았습니다. 그러나 저는 제가 체중이 빠지고 식사량이 줄어든 것이 암 등의 심각한 병일 것 같은 생각이 듭니다. 어떻게 해야 하나요?","
						몸에 힘이 없고 체중이 감소하는 경우 신체적 질환이나 암을 의심할 수도 있으나 이런 증상들이 항상 신체적 질환에 의한 것은 아닙니다. 그러나 이런 증상들은 의학적 평가가 필요한 증상입니다. 내과적 진료를 받는 동안 다른 동반된 증상과 여러 검사를 통해서 신체적 질환이 있는지에 대해서 알 수 있을 것입니다. 또한 신경정신과 진료에서도 다른 동반된 증상으로 상기 증상이 신체적 질환에 의한 것인지 신경정신과 영역의 우울증이나 다른 불안 장애에 의한 것인지 알 수 있습니다. 우울증의 경우 슬프다고 느끼거나 불안하거나 주변의 활동에 관심이 떨어지거나 체중의 감소가 일어나거나 의욕이 없어지거나 죄책감이 들거나 집중력 감소가 일어나는 등의 기분이나 정신 활동과 관련된 증상이 함께 동반됩니다. 우울증 환자는 흔히 자신이 큰 병에 걸린게 아닌가 하는 질병망상이 동반됩니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000259323
우울증에도 심각한 증상들이 있나요?,드라마 같은데 보면 우울증이라고 나오는 사람들을 보면 정신병 환자라는 느낌이 별로 들지 않습니다. 우울증에도 심각한 증상들이 있나요? 치료받지 않으면 더 심해지나요?,"
						우울증에도 경한 경우에서부터 심각한 경우까지 다양한 증상들이 나타납니다. 그 중 심각한 경우라면 심각한 불면이나 무기력감, 식욕이 지나치게 없어져서 내과적 치료를 필요로 할 정도로 체중이 저하되는 경우, 이유 없는 신체증상이 지속되어서 사회생활이 힘든 경우, 환청, 죄책망상을 동반한 경우 등 여러 가지가 있을 수 있고 또 가장 문제가 되는 것은 역시 자살 또는 자해하는 경우입니다. 처음에는 가벼운 우울증상으로 시작한다고 해도 치료받지 않는 경우 위의 증상들을 동반하는 심각한 우울증으로 발전할 수 있으므로 역시 전문의와 먼저 상담하는 것이 필요하겠습니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000259329
친구가 자살할거같아요,대학교 1학년에 다니는 친한 친구가 있습니다. 요즈음 학교도 잘 안나오고 늘 얼굴빛이 어둡습니다. 게다가 가장 걱정되는 것은 자꾸 자살장면이 나오는 영화나 드라마에 관심을 갖고 저에게도 죽고 나면 어떻게 될까? 라며 물어보는 경우가 많아졌습니다. 혹시 정말 자살하려는 건 아닌지 걱정이 돼서요... 어떤 걸 조심해서 봐야 혹시나 있을지 모르는 끔찍한 일을 피할 수 있을까요?,"
						자살의 경보나 신호로는 다음과 같은 것들이 있습니다. -가족이나 친구로부터 멀어진다. -죽음과 내세 혹은 자살에 관해 이야기한다. -아끼던 소유물을 주어버린다. -약물이나 알코올 남용 -분노, 권태, 냉담함과 같은 성격의 급격한 변화 -지나치게 외모에 무관심하다. -일이나 학업에 집중하지 못한다. -학교를 빠지거나 일상활동을 거른다. -몸에 이상이 없는데 신체적 이상을 호소한다. -평상시보다 훨씬 많이 혹은 적게 잠을 자거나 먹는다. -자존심의 상실 -무력감, 좌절감, 극도의 불안감, 혹은 공포감 친구분은 우울상태에 있을 가능성이 높습니다. 무엇보다도 빨리 신경정신과 전문의와 상담을 하 여 현재의 상태에 대해 정확한 평가를 하고 필요하다면 치료를 시작하는 것이 좋겠습니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000222018
"술, 담배 및 커피와 우울증","남편이 우울증으로 치료받고 있습니다. 남편은 우울증을 앓고 난 이후 술, 커피를 이전보다 많이 합니다. 술, 담배 및 커피가 우울증에 어떤 영향이 있는 가에 대해 알고 싶습니다.","
						술과 카페인 등은 우울증을 야기시키거나 악화시킬 수가 있고, 뇌기능에 영향을 미쳐 기분과 행동에 변화를 초래하기도 합니다. 그러나 우울증 환자들은 자신의 고통을 덜기 위해서 술을 찾는 경우가 흔합니다. 일정량 이상 술을 마시면 사고과정이 느려지고, 부적절한 행동이 증가되며 종종 우울증이 심해져 치료가 매우 힘들어지기도 합니다. 카페인에 특히 민감한 환자들은 특히 잠자리에 들기전 6-8시간 동안에는 커피를 마시지 말아야 합니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000222264
기분이 우울하고 매사에 흥미가 없습니다.,기분이 우울하고 매사에 흥미가 없습니다.. 어떻게 해야 하나요?,"
						우리는 누구나 여러 가지 스트레스 때문에 우울하게 되는 것을 경험하면서 삽니다. 하지만 그 정도가 지나쳐서 일상생활에 지장을 초래할 정도가 되면 우울증이라고 부릅니다. 우울증은 심하더라도 치료하면 대개 좋아질 수가 있습니다. 노인분들은 만성질환이 많고 외로우며 경제적으로 어려운 경우가 많으므로 젊은 사람보다 더 우울증이 많습니다. 물론 이런 신체적, 사회적 악조건을 갖고 있다고 해서 누구나 우울증이 오는 것은 아닙니다. 우울증이 있는 노인들이 호소하는 특징 중의 하나는 자기 증상을 애기할때 ‘기분이 우울하다’라고 말하기 보다는 다른 신체 증상, 예를 들면 ‘잠이 안 온다, 기억력이 떨어졌다, 어지럽다’등을 호소한다는 것입니다. 하지만 이들의 진짜 원인은 우울증인 것이죠. 물론 우울증 치료는 그 원인을 알아내서 제거하는 것이며, 설령 제거되지는 않더라도 이겨나갈 힘을 갖도록 도와주는 것입니다. 우울증 중에서 증상이 아주 심해서 일상생활을 하는데 필요한 여러 기능에 장애를 일으키는 경우에는 항우울제를 처방받아야 합니다. 부작용이 있을 수 있지만 그리 걱정하실 필요 없고 주치의에게 얘기하면 그에 대한 조치를 받을 수가 있습니다.다만 부작용이 있는데도 그냥 약을 계속 먹거나 해서는 안 됩니다. 반대로 먹던 약을 마음대로 중단해서도 안 됩니다. 알아두실 흔한 부작용은 입이 마르고 시야가 흐려지며 소변이 잘 안 나오고 심박동이 빨라지며 일어설 때 어지럽고 속이 쓰리며 녹내장이 있던 분은 눈이 충혈되고 통증이 오면서 악화가 될 수 있으며 일부에서는 의식이 혼미해지고 이상한 행동을 하기도 합니다. 그러므로 이상의 부작용이 생기면 놀라지 마시고 주치의에게 알려주십시오. 그러나 이런 부작용으로 항우울제를 복용하지 못하게 되는 경우는 흔하지 않고, 용량조절이나 다른 약물로 교체하여 대부분 해결 가능합니다. 2주 이상 만사가 귀찮고 우울한 기분이 들 때. ‘자살시도’에 대한 증거나 암시가 있을 때. 약 복용 시 다음의 부작용이 있을 때. 눈이 갑자기 아파질 때. 소변이 잘 안 나올 때. 심박동이 이상하고 어지러울 때는 병원에 가셔야 합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000226282
기분부전장애는 주요우울증과 관련있습니까?,기분부전장애는 주요우울증과 관련있습니까??,"
						기분부전장애란 주요우울증 보다는 정도가 가볍지만 만성적으로 지속되는 우울증을 말합니다. 대개 2년이상 우울한 기분과 더불어 자존심의 저하, 자책감, 결정내리는데 어려움, 우유부단함, 생산성의 저하, 비능률, 장래에 대한 비관등 여러 증상으로 불편한 학업이나 직장생활 들을 하지만 우울증을 겪고 있다는 것을 모르고 있습니다. 때때로 주요우울증으로 발전되어 함께 공존할 경우 이중 우울증이라고도 합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000315483
가슴이 두근거리는데 우울증인가요,가슴이 두근거리는 증상이 있어서 내과 진료를 받았습니다. 내과에서는 아무 이상이 없다고 하는데 가슴이 두근거리는 증상은 계속되고 있습니다. 제가 우울증인가요?,"
						우울증의 증상으로 가슴이 두근거리는 등의 불안 증상이 나타날 수 있습니다. 불안과우울감, 식욕부진, 수면장애가 같이 동반되어 일상 생활에 방해가 있는 경우에는 이런 증상들이 주요 우울증이나 불안 장애 때문인지에 대해서 신경정신과적 진료를 받을 필요가 있습니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000259348
우울증약을 빼먹을 때가 있어요 ,43세의 직장여성인데 우울증 진단을 받고 약을 복용하고 있습니다. 일상생활이 바빠 약물 복용을 빠뜨릴 때가 있습니다. 이런 경우에는 문제가 없나요?,"
						물론 약물을 규칙적으로 복용하는 것이 가장 좋습니다만, 노력함에도 불구하고 잘 지켜지지 않는 경우가 많이 있습니다. 어떤 분들은 다음날에 그 전날 복용하지 않았던 약물까지 합쳐서 두배의 용량을 복용하는 경우도 있는데, 이것은 잘못된 방법이고 가급적이면 원래의 용량대로 복용해야 합니다. 또한 정해진 시간외의 다른 시간에 약물을 복용했을 경우에는 낮시간에 지나치게 졸리거나 집중력의 저하, 불면증 등의 다른 부작용을 경험하게 되는 수가 있습니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000250744
이혼 후 만사가 귀찮아요,"42세의 주부인데, 두달전 이혼한 후에 매사가 귀찮고 사람들 만나기가 싫고 재미가 없으며 쉽게 피곤해지고 입맛도 없습니다. 잠을 자도 개운하지가 않고 죽고 싶은 생각이 들기도 합니다. 어떻게 해야 하나요?","
						이혼과 같은 심한 스트레스성 사건을 겪고 나서 어느 정도는 적응장애나 우울증의 증상이 나타날 수 있습니다. 하지만 그 정도가 너무 심하여 일상생활을 하지 못할 정도이거나, 자살사고, 정신병적 사고 등이 나타난다면 우울증을 생각해 보아야 하며, 적절한 치료가 필요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000309064
우울증은 나이가 들면 당연히 오는 것 아닌가요? ,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,"
						노인에게는 특히 가까운 친족, 친구의 죽음이나 은퇴, 신체기능의 약화 같은 상실감을 많이 경험하게 됩니다. 따라서 모든 노인이 우울증을 가지는 것은 아니지만 노인에게 우울증이 흔하기 때문에 우울증상을 당연한 것으로 알고 진단과 치료를 받지 않는 것도 잘못된 것입니다. 노인성 우울증은 신체적 증상 및 인지 장애에 가려 제대로 치료를 못 받는 경우가 많이 있습니다. 치료를 받지 못하면 우울증으로 절망에 사로잡혀 지내거나 영양실조, 신체질환, 자살 등의 심각한 문제를 유발하게 됩니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000298582
우울증 약물치료를 받아도 의욕이 없어요,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,"
						아닙니다. 항우울제로 치료할 경우 우울증의 여러 가지 증상들 중에 먼저 좋아지는 것과 나중에 좋아지는 증상이 있습니다. 수면장애와 식욕은 항우울제 치료 후 먼저 좋아지는 증상들입니다. 불안감, 우울감, 희망이 없는 느낌 등은 그 다음에 좋아지며, 의욕저하, 집중력감퇴, 성욕감퇴 등도 비교적 늦게 좋아지는 증상입니다. 따라서 한달 정도 치료받은 경우라면, 수면과 식욕에서 증상호전이 있는 것으로 보아 아직 약물이 효과가 없다고 보기에는 이른 것 같습니다. 또한 주변에서 볼 때는 호전된 것처럼 보이는데도 본인 스스로의 생각에는 좋아지지 않았다고 생각할 수도 있습니다. 그러므로 꾸준히 약물을 복용하는 것이 중요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000309480
우울증 환자들이 자는 시간,"우울증 환자들이 누워있는 시간이 많은데, 실제로 잠이 많아지는 것입니까?","
						수면장애는 우울증과 양극성 장애와 같은 기분장애의 특징적인 증상입니다. 우울증에서는 불면이나 과다 수면과 관계가 있고, 조증은 수면 욕구의 감소와 관련이 있습니다. 우울증 환자는 저하된 의욕과 우울한 기분 때문에 낮 시간에도 누워있으려하는 경향이 있지만, 이들은 실제 정상인 보다 숙면을 취하기 힘들고, 총 수면 시간은 정상인 보다 오히려 짧은 경우가 많습니다. 이렇게 수면 주기가 흐트러지므로 만성적인 피곤함을 호소합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000314927
우울증 환자의 가족,우울증 환자가 있는데 가족들은 어떻게 해야 하나요?,"
						우울증 환자를 도와주는 가장 중요한 것은 정확한 진단과 치료를 받게 하는 것입니다. 증상이 좋아질 때까지 계속 치료를 받게 하고, 호전이 없을 경우 다른 치료를 받을 수 있도록 격려해주고 도와주는 것입니다. 다음으로 중요한 것은 환자를 이해하고 공감해주고, 인내하는 것이며 환자의 고통을 같이 느끼면서 나누는 것입니다. 하지만 너무 조급하게 환자를 압박한다면 오히려 좌절감과 부적절한 느낌을 증가시킬 수 있기 때문에 서서히 그리고 꾸준하게 좋아질 것이라는 믿음을 가지고 대하는 것이 중요합니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000315479
우울증 약과 한약재를 같이 먹어도 되나요?,우울증 진단을 받고 약을 복용하고 있습니다. 집에서 자꾸 보약을 먹으라고 하는데 한약재를 같이 복용하여도 별다른 문제가 없나요?,"
						주치의와 상담하는 것이 중요합니다. 한약재도 좋은 효과를 볼 수 있기는 하지만 성분이 명확하지 않은 약재가 많으며, 지금 복용하고 있는 신경정신과 약물의 작용에 영향을 주어 약물의 효과가 바뀔 수 있습니다. 한약재 뿐만 아니라 어떤 다른 약물을 복용할 때에도 담당 신경정신과 의사와 상의를 한 후에 복용하는 것이 중요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000315493
우리나라의 노인성 우울증 발생 추세는 어떻게 되나요?,우리나라의 노인성 우울증 발생 추세는 어떻게 되나요??,"
						우울증상의 유병율은 연구대상 인구의 특성에 따라 많은 차이가 있습니다. 대표적 우울증인 주요 우울증 유병율은 65세 이상의 인구에서 1~2%이지만, 약 27%에서 우울 증상을 보인다고 보고되어 있습니다. 그러나 일반적으로 지역사회 노인들의 우울증상의 유병율은 10~40%로 매우 다양하며 기관에 요양 중에 있거나 병원에 입원한 환자들에서는 훨씬 더 높은 것으로 보고되고 있습니다. 또한 신체적 증상을 동반한 노인들의 경우는 20~30%가 우울증을 가지고 있다고 보고되어 있습니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000221718
언제까지 우울증 약을 먹어야 하나요?,우울증으로 치료중인데 언제까지 약을 먹어야 하나요??,"
						우울증에서 회복이 된 후에도 약물을 1년 이상 계속 복용해야 재발을 막을 수 있습니다. 불행히 많은 환자는 의사의 이런 권고를 무시한 채 이제는 다 나았는데 하고 예방적 유지치료를 중단함으로써 재발이 됩니다. 재발이 잦을수록 치료는 더 힘들어지고 더 오래 걸립니다. 정신병적 증상이 동반된 우울증이나 자주 재발되었던 경우에는 더 오랜 기간동안 약물치료를 유지해야 합니다. 이밖에도 개인별로 차이가 많이 있기 때문에 담당 신경정신과 의사와 상의하여 결정해야 합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000221996
화병과 우울증,홧병(화병)은 우울증과 다른가요?,"
						비슷합니다. 다만 한국사람들의 우울증의 특징은 신체적 증상의 호소가 서양사람보다 많다는 점이 차이가 납니다. 문화적으로 한의 문화, 고부간의 갈등이 너무 심하다느니, 말 못하고 참고 살아왔느니, 이러한 문제들이 많아 한국인들의 특성으로 보는 경향도 있습니다. 특히 한국 여성의 경우 만성적인 두통, 소화불량, 가슴앓이, 통증, 마비 등 신체화되는 경향을 많이 보입니다. 이를 구분하여 홧병(화병)이라고 부르기도 합니다. 그러나 홧병(화병)이라고도 불리우는 이런 우울증도 심해지기 전에 치료를 해야 함은 같습니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000221990
친구가 우울증 걸릴 것같은 상황,친구의 가족들이 사고를 당해 사망하였습니다. 몹시 슬퍼하던데 그러다가 우울증이 생기는 것 아닐까요?,"
						가까운 가족을 잃었다면 그 슬픔은 말로 표현할 수 없을 겁니다. 간혹 그런 일을 계기로 우울증이 발병하는 경우도 있습니다. 그런데 많은 사람들은 그러한 애도 과정의 일부로 우울 증상을 경험하고 어느 정도 시간이 지나면 그 슬픔에서 헤어나옵니다. 오히려 애도기간 중 슬퍼하지 못하면 나중에 큰 병이 생기는 수가 있습니다. 하지만 기간이 너무 오래가거나, 직장에 복귀하기 어렵다든지, 가정주부 역할에 지장이 있을 경우, 또는 병적인 죄책감이나 자살 사고 등과 같은 심한 죄책감이 동반되었을 때는 우울증을 의심해봐야 합니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000222001
출산 후 우울증,출산을 앞둔 주부입니다. 아기를 낳은 후 우울증이 생긴다는 얘기도 있던데 사실입니까?,"
						출산 후 누구나 경미한 우울한 기분을 가질 수 있습니다. 그러나 대부분 곧 회복되고 일부 환자는 심한 증세를 보이기도 합니다. 출산으로 인한 호르몬의 변화, 수면부족, 아이의 탄생으로 인한 환경의 변화, 아이를 키워야하는 부담감들이 복합적으로 작용하기 때문입니다. 하지만 증상이 너무 오래가거나 지나친 죄책감, 망상, 환청 등의 정신병적 증상이 동반될 경우에는 신경정신과 의사의 치료가 필요합니다. 아주 드물게는 출산 후에 부인대신 남편이 우울증에 빠지는 수도 있습니다. 
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000222010
우울증 6개월 후 조증,처음 우울증에 걸려 3개월 정도 약을 복용하고 호전이 되었으며 지금은 유지치료를 하고 있습니다. 그런데 6개월 정도 지나 조증의 증상이 나타납니다. 약물 때문에 그런 건가요?,"
						조증의 증상이 나타난 것은 약물에 의해서 그럴 수도 있지만, 병의 특성이 조증과 우울증을 교대로 보이는 조울병의 양상을 띠고 있기 때문에 그럴 수도 있습니다. 자세한 병력과 약물에 대한 반응을 검토해 볼 필요가 있으며, 신경정신과 의사와의 규칙적인 면담을 통해 조절하는 것이 필요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000222259
주부 우울증은 어떤 경우에 발병합니까?,주부 우울증은 어떤 경우에 발병합니까??,"
						결혼을 하여 아이가 하나 둘 있는 주부들은 아이들이 어느 정도 자라면서 한시름 놓기가 무섭게, 자녀 교육열과 가계 경제사이에 현실적인 괴리를 느끼기 일쑤이다. 남편은 중진으로 안정되어도 심리사회적 스트레스가 많고 이를 견디느라 힘들어하고, 일벌레인 경우는 부부간의 애정을 확인할 시간조차 없이 짐스러워하며 무관심한 시기를 가지기도 한다. 이때에 개인적인 성장과 성취욕구를 만족하지 못한 채 고민하며 외로워하면서 앞서 언급한 우울 증상이 시작되고 나를 희생하고 헛살아왔다는 생각이 들면서 점점 우울증이 심화되기 쉽다. 30대 뿐 아니라 40대, 50대 모든 여성에게 해당된다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000259323
